agency.added_date,agency.agency_id,agency.agency_status,agency.agency_type.agency_type_name,agency.agency_type.default_pop_family,agency.campus,agency.change_timestamp,agency.change_user,agency.city,agency.city.city_name,agency.department,agency.dormant_year,agency.fid_code,agency.field_office.field_office_alpha_code,agency.field_office.field_office_code,agency.field_office.field_office_name,agency.field_office.field_office_numeric_code,agency.judicial_dist_code,agency.legacy_notify_agency,agency.legacy_ori,agency.ncic_agency_name,agency.ori,agency.population_family.population_family_desc,agency.population_family.population_family_name,agency.population_family.sort_order,agency.pub_agency_name,agency.special_mailing_address,agency.special_mailing_group,agency.state.division.division_code,agency.state.division.division_desc,agency.state.division.division_name,agency.state.division.region.region_code,agency.state.division.region.region_desc,agency.state.division.region.region_name,agency.state.state_abbr,agency.state.state_code,agency.state.state_fips_code,agency.state.state_name,agency.state.state_postal_abbr,agency.state.state_pub_freq_months,agency.submitting_agency.agency_email,agency.submitting_agency.agency_name,agency.submitting_agency.agency_website,agency.submitting_agency.comments,agency.submitting_agency.notify_agency,agency.submitting_agency.sai,agency.submitting_agency.state.division.division_code,agency.submitting_agency.state.division.division_desc,agency.submitting_agency.state.division.division_name,agency.submitting_agency.state.division.region.region_code,agency.submitting_agency.state.division.region.region_desc,agency.submitting_agency.state.division.region.region_name,agency.submitting_agency.state.state_abbr,agency.submitting_agency.state.state_code,agency.submitting_agency.state.state_fips_code,agency.submitting_agency.state.state_name,agency.submitting_agency.state.state_postal_abbr,agency.submitting_agency.state.state_pub_freq_months,agency.tribe,agency.ucr_agency_name,arrestees,cargo_theft_flag,cleared_except_date,cleared_except.cleared_except_code,cleared_except.cleared_except_name,did,ff_line_number,incident_date,incident_hour,incident_status,offenders,offenses,property,report_date_flag,submission_date,victims
1991-04-30T00:00:00+00:00,14206,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0170000,CRAWFORD,OH0170000,"County (8A-8D,9A-9D)",County,3,Crawford,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CRAWFORD,0,,,N,Not Applicable,,,2014-12-08T00:00:00+00:00,23,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14573,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Youngstown,,,,CV,,Cleveland,3170,305N,Y,OH0500200,BOARDMAN,OH0500200,City (1-7),City,2,Boardman,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,BOARDMAN,0,,,N,Not Applicable,,,2014-11-28T00:00:00+00:00,23,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14636,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Dayton,,,,CI,,Cincinnati,3160,310S,Y,OH0570200,DAYTON,OH0570200,City (1-7),City,2,Dayton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,DAYTON,1,,,N,Not Applicable,,,2014-09-21T00:00:00+00:00,19,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,,N,Not Applicable,,,2014-07-29T00:00:00+00:00,2,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-02-01T00:00:00+00:00,14,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-04-19T00:00:00+00:00,4,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14555,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Sylvania,,,,CV,,Cleveland,3170,305N,Y,OH0480600,SYLVANIA TOWNSHIP,OH0480600,City (1-7),City,2,Sylvania Township,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,SYLVANIA TOWNSHIP,1,,,N,Not Applicable,,,2014-12-20T00:00:00+00:00,23,0,1,1,0,R,,2
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-07-12T00:00:00+00:00,19,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14775,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0760000,STARK,OH0760000,"County (8A-8D,9A-9D)",County,3,Stark,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,STARK,0,,,N,Not Applicable,,,2014-11-08T00:00:00+00:00,2,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14833,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Warren,,,,CV,,Cleveland,3170,305N,Y,OH0780700,WARREN,OH0780700,City (1-7),City,2,Warren,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WARREN,0,,,N,Not Applicable,,,2014-04-20T00:00:00+00:00,10,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14648,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Dayton,,,,CI,,Cincinnati,3160,310S,Y,OH0571400,HUBER HEIGHTS,OH0571400,City (1-7),City,2,Huber Heights,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,HUBER HEIGHTS,0,,,N,Not Applicable,,,2014-01-15T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-05-21T00:00:00+00:00,10,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,,N,Not Applicable,,,2014-12-13T00:00:00+00:00,20,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14229,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OH0182000,GARFIELD HEIGHTS,OH0182000,City (1-7),City,2,Garfield Heights,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,GARFIELD HEIGHTS,0,,,N,Not Applicable,,,2014-10-18T00:00:00+00:00,2,0,1,1,0,R,,1
1999-09-09T00:00:00+00:00,14675,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Zanesville,,,,CI,,Cincinnati,3160,310S,Y,OH0601000,SOUTH ZANESVILLE,OH0601000,City (1-7),City,2,South Zanesville,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,SOUTH ZANESVILLE,0,,,N,Not Applicable,,,2014-04-25T00:00:00+00:00,20,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,2014-04-15T00:00:00+00:00,B,Prosecution Declined,,,2014-04-10T00:00:00+00:00,16,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14250,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OH0184200,PARMA,OH0184200,City (1-7),City,2,Parma,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,PARMA,0,,,N,Not Applicable,,,2014-01-17T00:00:00+00:00,23,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14779,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Canton,,,,CV,,Cleveland,3170,305N,Y,OH0760400,CANTON,OH0760400,City (1-7),City,2,Canton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Canton,,,Y,OH0760400,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CANTON,0,,,N,Not Applicable,,,2014-03-08T00:00:00+00:00,5,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,1,,,N,Not Applicable,,,2014-06-16T00:00:00+00:00,1,0,2,2,1,,,1
1991-04-30T00:00:00+00:00,14187,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Wilmington,,,,CI,,Cincinnati,3160,310S,Y,OH0140400,WILMINGTON,OH0140400,City (1-7),City,2,Wilmington,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WILMINGTON,0,,2014-02-10T00:00:00+00:00,B,Prosecution Declined,,,2014-01-01T00:00:00+00:00,13,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,2014-04-23T00:00:00+00:00,B,Prosecution Declined,,,2014-03-13T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-03-06T00:00:00+00:00,12,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-03-29T00:00:00+00:00,14,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-06-22T00:00:00+00:00,3,0,1,2,1,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-06-28T00:00:00+00:00,3,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14839,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Hubbard,,,,CV,,Cleveland,3170,305N,Y,OH0781600,HUBBARD TOWNSHIP,OH0781600,City (1-7),City,2,Hubbard Township,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,HUBBARD TOWNSHIP,0,,2014-04-08T00:00:00+00:00,D,Victim Refused to Cooperate,,,2014-03-28T00:00:00+00:00,20,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,1,,,N,Not Applicable,,,2014-05-07T00:00:00+00:00,21,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14172,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Milford,,,,CI,,Cincinnati,3160,310S,Y,OH0130300,MILFORD,OH0130300,City (1-7),City,2,Milford,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MILFORD,0,,,N,Not Applicable,,,2014-04-25T00:00:00+00:00,5,0,2,1,0,R,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-04-06T00:00:00+00:00,21,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,2014-11-05T00:00:00+00:00,D,Victim Refused to Cooperate,,,2014-02-01T00:00:00+00:00,5,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,,N,Not Applicable,,,2014-03-04T00:00:00+00:00,19,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-01-18T00:00:00+00:00,12,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-07-19T00:00:00+00:00,5,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14759,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Portsmouth,,,,CI,,Cincinnati,3160,310S,Y,OH0730200,PORTSMOUTH,OH0730200,City (1-7),City,2,Portsmouth,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,PORTSMOUTH,0,,,N,Not Applicable,,,2014-09-28T00:00:00+00:00,6,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14797,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Akron,,,,CV,,Cleveland,3170,305N,Y,OH0770100,AKRON,OH0770100,City (1-7),City,2,Akron,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,AKRON,0,,,N,Not Applicable,,,2014-10-31T00:00:00+00:00,23,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14512,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CI,,Cincinnati,3160,310S,Y,OH0440000,LAWRENCE,OH0440000,"County (8A-8D,9A-9D)",County,3,Lawrence,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,LAWRENCE,0,,,N,Not Applicable,,,2014-11-05T00:00:00+00:00,16,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14628,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Troy,,,,CI,,Cincinnati,3160,310S,Y,OH0550400,TROY,OH0550400,City (1-7),City,2,Troy,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,TROY,1,,,N,Not Applicable,,,2014-11-04T00:00:00+00:00,15,0,1,1,0,,,2
1991-04-30T00:00:00+00:00,14626,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Piqua,,,,CI,,Cincinnati,3160,310S,Y,OH0550200,PIQUA,OH0550200,City (1-7),City,2,Piqua,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,PIQUA,0,,2014-09-05T00:00:00+00:00,D,Victim Refused to Cooperate,,,2014-07-09T00:00:00+00:00,15,0,2,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-07-11T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-06-10T00:00:00+00:00,22,0,1,2,1,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-11-20T00:00:00+00:00,23,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14324,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OH0251100,WHITEHALL,OH0251100,City (1-7),City,2,Whitehall,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WHITEHALL,0,,,N,Not Applicable,,,2014-02-19T00:00:00+00:00,1,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14889,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Wooster,,,,CV,,Cleveland,3170,305N,Y,OH0850300,WOOSTER,OH0850300,City (1-7),City,2,Wooster,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WOOSTER,0,,,N,Not Applicable,,,2014-09-12T00:00:00+00:00,9,0,1,1,0,,,1
